"mass","coupling"
4.26739669278185979e-25,3.54813389233576042e-8
4.30490325928120454e-25,3.54813389233576042e-8
4.34273947465825297e-25,3.54813389233576042e-8
4.38090823622923762e-25,3.54813389233576042e-8
4.41941246677511395e-25,3.54813389233576042e-8
4.4582551147655169e-25,3.54813389233576042e-8
4.4974391545844136e-25,3.54813389233576042e-8
4.53696758675792593e-25,3.54813389233576042e-8
4.57684343818414535e-25,3.54813389233576042e-8
4.61706976236479136e-25,3.54813389233576042e-8
4.65764963963918757e-25,3.54813389233576042e-8
4.69858617741998031e-25,3.54813389233576042e-8
4.73988251043124833e-25,3.54813389233576042e-8
4.78154180094838955e-25,3.54813389233576042e-8
4.82356723904042655e-25,3.54813389233576042e-8
4.86596204281413143e-25,3.54813389233576042e-8
4.90872945866061189e-25,3.54813389233576042e-8
4.95187276150374129e-25,3.54813389233576042e-8
4.99539525505110413e-25,3.54813389233576042e-8
5.03930027204680731e-25,3.54813389233576042e-8
5.08359117452685801e-25,3.54813389233576042e-8
5.12827135407643888e-25,3.54813389233576042e-8
5.17334423208979429e-25,3.54813389233576042e-8
5.21881326003204935e-25,3.54813389233576042e-8
5.26468191970368041e-25,3.54813389233576042e-8
5.31095372350696178e-25,3.54813389233576042e-8
5.35763221471509938e-25,3.54813389233576042e-8
5.40472096774341251e-25,3.54813389233576042e-8
5.45222358842310119e-25,3.54813389233576042e-8
5.50014371427743811e-25,3.54813389233576042e-8
5.54848501480015182e-25,3.54813389233576042e-8
5.59725119173660132e-25,3.54813389233576042e-8
5.6464459793670551e-25,3.54813389233576042e-8
5.69607314479282965e-25,3.54813389233576042e-8
5.74613648822456792e-25,3.54813389233576042e-8
5.79663984327343146e-25,3.54813389233576042e-8
5.847587077244468e-25,3.54813389233576042e-8
5.89898209143294304e-25,3.54813389233576042e-8
5.95082882142289417e-25,3.54813389233576042e-8
6.003131237388684e-25,3.54813389233576042e-8
6.05589334439883185e-25,3.54813389233576042e-8
6.10911918272289157e-25,3.54813389233576042e-8
6.16281282814064255e-25,3.54813389233576042e-8
6.21697839225438993e-25,3.54813389233576042e-8
6.27162002280361455e-25,3.54813389233576042e-8
6.32674190398278534e-25,3.54813389233576042e-8
6.3823482567615609e-25,3.54813389233576042e-8
6.43844333920822144e-25,3.54813389233576042e-8
6.49503144681554433e-25,3.54813389233576042e-8
6.55211691282981527e-25,3.54813389233576042e-8
6.60970410858272081e-25,3.54813389233576042e-8
6.66779744382590525e-25,3.54813389233576042e-8
6.72640136706885749e-25,3.54813389233576042e-8
6.78552036591934205e-25,3.54813389233576042e-8
6.84515896742725753e-25,3.54813389233576042e-8
6.90532173843107285e-25,3.54813389233576042e-8
6.96601328590776193e-25,3.54813389233576042e-8
7.02723825732535359e-25,3.54813389233576042e-8
7.08900134099904399e-25,3.54813389233576042e-8
7.15130726644997066e-25,3.54813389233576042e-8
7.2141608047676151e-25,3.54813389233576042e-8
7.27756676897491039e-25,3.54813389233576042e-8
7.34153001439703653e-25,3.54813389233576042e-8
7.40605543903298484e-25,3.54813389233576042e-8
7.47114798393085454e-25,3.54813389233576042e-8
7.53681263356598045e-25,3.54813389233576042e-8
7.60305441622285998e-25,3.54813389233576042e-8
7.66987840437995158e-25,3.54813389233576042e-8
7.73728971509834551e-25,3.54813389233576042e-8
7.80529351041338898e-25,3.54813389233576042e-8
7.87389499773006214e-25,3.54813389233576042e-8
7.94309943022183019e-25,3.54813389233576042e-8
8.01291210723268826e-25,3.54813389233576042e-8
8.08333837468320985e-25,3.54813389233576042e-8
8.15438362547965792e-25,3.54813389233576042e-8
8.22605329992720611e-25,3.54813389233576042e-8
8.29835288614626983e-25,3.54813389233576042e-8
8.37128792049302443e-25,3.54813389233576042e-8
8.44486398798308658e-25,3.54813389233576042e-8
8.51908672271945652e-25,3.54813389233576042e-8
8.59396180832367786e-25,3.54813389233576042e-8
8.66949497837133915e-25,3.54813389233576042e-8
8.74569201683084514e-25,3.54813389233576042e-8
8.82255875850660481e-25,3.54813389233576042e-8
8.90010108948554929e-25,3.54813389233576042e-8
8.97832494758815226e-25,3.54813389233576042e-8
9.05723632282281874e-25,3.54813389233576042e-8
9.13684125784487396e-25,3.54813389233576042e-8
9.21714584841898179e-25,3.54813389233576042e-8
9.29815624388623124e-25,3.54813389233576042e-8
9.37987864763474921e-25,3.54813389233576042e-8
9.462319317574857e-25,3.54813389233576042e-8
9.5454845666183665e-25,3.54813389233576042e-8
9.62938076316174164e-25,3.54813389233576042e-8
9.71401433157405426e-25,3.54813389233576042e-8
9.79939175268863375e-25,3.54813389233576042e-8
9.88551956429963926e-25,3.54813389233576042e-8
9.9724043616623868e-25,3.54813389233576042e-8
1.00600527979986896e-24,3.54813389233576042e-8
1.01484715850060245e-24,3.54813389233576042e-8
1.02376674933717881e-24,3.54813389233576042e-8
1.03276473532914529e-24,3.54813389233576042e-8
1.04184180549919064e-24,3.54813389233576042e-8
1.05099865492587505e-24,3.54813389233576042e-8
1.06023598479688881e-24,3.54813389233576042e-8
1.06955450246271229e-24,3.54813389233576042e-8
1.07895492149081538e-24,3.54813389233576042e-8
1.08843796172026519e-24,3.54813389233576042e-8
1.09800434931688205e-24,3.54813389233576042e-8
1.10765481682881099e-24,3.54813389233576042e-8
1.11739010324265198e-24,3.54813389233576042e-8
1.12721095404001254e-24,3.54813389233576042e-8
1.13711812125462901e-24,3.54813389233576042e-8
1.14711236352992219e-24,3.54813389233576042e-8
1.15719444617710369e-24,3.54813389233576042e-8
1.1673651412337942e-24,3.54813389233576042e-8
1.17762522752310972e-24,3.54813389233576042e-8
1.18797549071333778e-24,3.54813389233576042e-8
1.1984167233780622e-24,3.54813389233576042e-8
1.20894972505689255e-24,3.54813389233576042e-8
1.21957530231665043e-24,3.54813389233576042e-8
1.23029426881317251e-24,3.54813389233576042e-8
1.24110744535357558e-24,3.54813389233576042e-8
1.25201565995915059e-24,3.54813389233576042e-8
1.26301974792872836e-24,3.54813389233576042e-8
1.27412055190268318e-24,3.54813389233576042e-8
1.28531892192741729e-24,3.54813389233576042e-8
1.29661571552049431e-24,3.54813389233576042e-8
1.30801179773626325e-24,3.54813389233576042e-8
1.31950804123214056e-24,3.54813389233576042e-8
1.3311053263353937e-24,3.54813389233576042e-8
1.34280454111059291e-24,3.54813389233576042e-8
1.35460658142757393e-24,3.54813389233576042e-8
1.36651235103008152e-24,3.54813389233576042e-8
1.3785227616049358e-24,3.54813389233576042e-8
1.39063873285186163e-24,3.54813389233576042e-8
1.40286119255393152e-24,3.54813389233576042e-8
1.41519107664857141e-24,3.54813389233576042e-8
1.42762932929927518e-24,3.54813389233576042e-8
1.44017690296785943e-24,3.54813389233576042e-8
1.45283475848744374e-24,3.54813389233576042e-8
1.46560386513597998e-24,3.54813389233576042e-8
1.47848520071052343e-24,3.54813389233576042e-8
1.49147975160205795e-24,3.54813389233576042e-8
1.50458851287107931e-24,3.54813389233576042e-8
1.51781248832374241e-24,3.54813389233576042e-8
1.53115269058877714e-24,3.54813389233576042e-8
1.54461014119498133e-24,3.54813389233576042e-8
1.55818587064949476e-24,3.54813389233576042e-8
1.57188091851665933e-24,3.54813389233576042e-8
1.58569633349767513e-24,3.54813389233576042e-8
1.5996331735108542e-24,3.54813389233576042e-8
1.61369250577268131e-24,3.54813389233576042e-8
1.62787540687948573e-24,3.54813389233576042e-8
1.64218296288993281e-24,3.54813389233576042e-8
1.65661626940814426e-24,3.54813389233576042e-8
1.67117643166761283e-24,3.54813389233576042e-8
1.68586456461585739e-24,3.54813389233576042e-8
1.7006817929997516e-24,3.54813389233576042e-8
1.71562925145170717e-24,3.54813389233576042e-8
1.7307080845765034e-24,3.54813389233576042e-8
1.74591944703899016e-24,3.54813389233576042e-8
1.76126450365245156e-24,3.54813389233576042e-8
1.77674442946785864e-24,3.54813389233576042e-8
1.79236040986379027e-24,3.54813389233576042e-8
1.80811364063726338e-24,3.54813389233576042e-8
1.82400532809524238e-24,3.54813389233576042e-8
1.84003668914707059e-24,3.54813389233576042e-8
1.8562089513975965e-24,3.54813389233576042e-8
1.87252335324123865e-24,3.54813389233576042e-8
1.88898114395675391e-24,3.54813389233576042e-8
1.90558358380296298e-24,3.54813389233576042e-8
1.92233194411519375e-24,3.54813389233576042e-8
1.9392275074026954e-24,3.54813389233576042e-8
1.95627156744678487e-24,3.54813389233576042e-8
1.97346542939998188e-24,3.54813389233576042e-8
1.99081040988589406e-24,3.54813389233576042e-8
2.00830783710006338e-24,3.54813389233576042e-8
2.02595905091169647e-24,3.54813389233576042e-8
2.04376540296620863e-24,3.54813389233576042e-8
2.06172825678879101e-24,3.54813389233576042e-8
2.07984898788875839e-24,3.54813389233576042e-8
2.09812898386494494e-24,3.54813389233576042e-8
2.11656964451189237e-24,3.54813389233576042e-8
2.13517238192710782e-24,3.54813389233576042e-8
2.15393862061912674e-24,3.54813389233576042e-8
2.17286979761666364e-24,3.54813389233576042e-8
2.19196736257858483e-24,3.54813389233576042e-8
2.21123277790498436e-24,3.54813389233576042e-8
2.23066751884909855e-24,3.54813389233576042e-8
2.25027307363034461e-24,3.54813389233576042e-8
2.2700509435482081e-24,3.54813389233576042e-8
2.29000264309728135e-24,3.54813389233576042e-8
2.31012970008315815e-24,3.54813389233576042e-8
2.33043365573950387e-24,3.54813389233576042e-8
2.35091606484599923e-24,3.54813389233576042e-8
2.37157849584747371e-24,3.54813389233576042e-8
2.39242253097394175e-24,3.54813389233576042e-8
2.41344976636179307e-24,3.54813389233576042e-8
2.43466181217604527e-24,3.54813389233576042e-8
2.4560602927335733e-24,3.54813389233576042e-8
2.4776468466275732e-24,3.54813389233576042e-8
2.49942312685295511e-24,3.54813389233576042e-8
2.52139080093300393e-24,3.54813389233576042e-8
2.54355155104698901e-24,3.54813389233576042e-8
2.56590707415905894e-24,3.54813389233576042e-8
2.58845908214810377e-24,3.54813389233576042e-8
2.61120930193892723e-24,3.54813389233576042e-8
2.63415947563440104e-24,3.54813389233576042e-8
2.65731136064895202e-24,3.54813389233576042e-8
2.68066672984305102e-24,3.54813389233576042e-8
2.70422737165905637e-24,3.54813389233576042e-8
2.72799509025807688e-24,3.54813389233576042e-8
2.75197170565821461e-24,3.54813389233576042e-8
2.77615905387384338e-24,3.54813389233576042e-8
2.80055898705629146e-24,3.54813389233576042e-8
2.82517337363558095e-24,3.54813389233576042e-8
2.8500040984635946e-24,3.54813389233576042e-8
2.87505306295831467e-24,3.54813389233576042e-8
2.90032218524952042e-24,3.54813389233576042e-8
2.92581340032558408e-24,3.54813389233576042e-8
2.95152866018168088e-24,3.54813389233576042e-8
2.97746993396929786e-24,3.54813389233576042e-8
3.00363920814693909e-24,3.54813389233576042e-8
3.03003848663233396e-24,3.54813389233576042e-8
3.05666979095579301e-24,3.54813389233576042e-8
3.08353516041510304e-24,3.54813389233576042e-8
3.11063665223158791e-24,3.54813389233576042e-8
3.1379763417077419e-24,3.54813389233576042e-8
3.16555632238604468e-24,3.54813389233576042e-8
3.1933787062093763e-24,3.54813389233576042e-8
3.2214456236826377e-24,3.54813389233576042e-8
3.24975922403599769e-24,3.54813389233576042e-8
3.27832167538936644e-24,3.54813389233576042e-8
3.30713516491852449e-24,3.54813389233576042e-8
3.33620189902250126e-24,3.54813389233576042e-8
3.36552410349263626e-24,3.54813389233576042e-8
3.39510402368291187e-24,3.54813389233576042e-8
3.42494392468200236e-24,3.54813389233576042e-8
3.45504609148661027e-24,3.54813389233576042e-8
3.48541282917655489e-24,3.54813389233576042e-8
3.51604646309118405e-24,3.54813389233576042e-8
3.54694933900748114e-24,3.54813389233576042e-8
3.5781238233197349e-24,3.54813389233576042e-8
3.6095723032206465e-24,3.54813389233576042e-8
3.64129718688424707e-24,3.54813389233576042e-8
3.67330090365018384e-24,3.54813389233576042e-8
3.70558590420986851e-24,3.54813389233576042e-8
3.73815466079401785e-24,3.54813389233576042e-8
3.77100966736208757e-24,3.54813389233576042e-8
3.80415343979312465e-24,3.54813389233576042e-8
3.83758851607854441e-24,3.54813389233576042e-8
3.87131745651635674e-24,3.54813389233576042e-8
3.90534284390734003e-24,3.54813389233576042e-8
3.93966728375270054e-24,3.54813389233576042e-8
3.97429340445371256e-24,3.54813389233576042e-8
4.00922385751286059e-24,3.54813389233576042e-8
4.04446131773700893e-24,3.54813389233576042e-8
4.08000848344209682e-24,3.54813389233576042e-8
4.11586807665988948e-24,3.54813389233576042e-8
4.15204284334629017e-24,3.54813389233576042e-8
4.18853555359174369e-24,3.54813389233576042e-8
4.22534900183324027e-24,3.54813389233576042e-8
4.26248600706834862e-24,3.54813389233576042e-8
4.299949413071135e-24,3.54813389233576042e-8
4.33774208860980441e-24,3.54813389233576042e-8
4.37586692766651592e-24,3.54813389233576042e-8
4.41432684965884908e-24,3.54813389233576042e-8
4.45312479966350191e-24,3.54813389233576042e-8
4.49226374864166777e-24,3.54813389233576042e-8
4.53174669366667926e-24,3.54813389233576042e-8
4.57157665815336797e-24,3.54813389233576042e-8
4.61175669208972767e-24,3.54813389233576042e-8
4.65228987227031697e-24,3.54813389233576042e-8
4.69317930253202223e-24,3.54813389233576042e-8
4.73442811399157647e-24,3.54813389233576042e-8
4.77603946528548038e-24,3.54813389233576042e-8
4.81801654281172428e-24,3.54813389233576042e-8
4.86036256097393821e-24,3.54813389233576042e-8
4.90308076242738008e-24,3.54813389233576042e-8
4.94617441832740392e-24,3.54813389233576042e-8
4.98964682857978523e-24,3.54813389233576042e-8
5.03350132209357532e-24,3.54813389233576042e-8
5.07774125703587183e-24,3.54813389233576042e-8
5.12237002108903081e-24,3.54813389233576042e-8
5.16739103171014193e-24,3.54813389233576042e-8
5.21280773639257459e-24,3.54813389233576042e-8
5.2586236129301398e-24,3.54813389233576042e-8
5.30484216968323136e-24,3.54813389233576042e-8
5.35146694584765463e-24,3.54813389233576042e-8
5.39850151172546144e-24,3.54813389233576042e-8
5.44594946899852942e-24,3.54813389233576042e-8
5.49381445100417814e-24,3.54813389233576042e-8
5.54210012301357472e-24,3.54813389233576042e-8
5.5908101825122228e-24,3.54813389233576042e-8
5.63994835948327714e-24,3.54813389233576042e-8
5.68951841669298907e-24,3.54813389233576042e-8
5.73952414997902012e-24,3.54813389233576042e-8
5.78996938854092899e-24,3.54813389233576042e-8
5.84085799523357657e-24,3.54813389233576042e-8
5.89219386686273735e-24,3.54813389233576042e-8
5.94398093448368879e-24,3.54813389233576042e-8
5.99622316370204028e-24,3.54813389233576042e-8
6.04892455497759364e-24,3.54813389233576042e-8
6.10208914393051117e-24,3.54813389233576042e-8
6.15572100165041178e-24,3.54813389233576042e-8
6.20982423500819589e-24,3.54813389233576042e-8
6.26440298697035292e-24,3.54813389233576042e-8
6.31946143691640906e-24,3.54813389233576042e-8
6.37500380095876553e-24,3.54813389233576042e-8
6.43103433226575042e-24,3.54813389233576042e-8
6.48755732138709726e-24,3.54813389233576042e-8
6.54457709658270827e-24,3.54813389233576042e-8
6.60209802415387735e-24,3.54813389233576042e-8
6.66012450877785469e-24,3.54813389233576042e-8
6.71866099384492148e-24,3.54813389233576042e-8
6.77771196179885834e-24,3.54813389233576042e-8
6.83728193447997282e-24,3.54813389233576042e-8
6.89737547347157973e-24,3.54813389233576042e-8
6.95799718044908389e-24,3.54813389233576042e-8
7.01915169753257578e-24,3.54813389233576042e-8
7.08084370764208156e-24,3.54813389233576042e-8
7.14307793485638361e-24,3.54813389233576042e-8
7.20585914477453573e-24,3.54813389233576042e-8
7.26919214488102686e-24,3.54813389233576042e-8
7.33308178491370977e-24,3.54813389233576042e-8
7.39753295723525353e-24,3.54813389233576042e-8
7.46255059720787301e-24,3.54813389233576042e-8
7.52813968357104173e-24,3.54813389233576042e-8
7.59430523882298502e-24,3.54813389233576042e-8
7.66105232960502729e-24,3.54813389233576042e-8
7.72838606708983144e-24,3.54813389233576042e-8
7.79631160737252242e-24,3.54813389233576042e-8
7.86483415186578037e-24,3.54813389233576042e-8
7.93395894769788244e-24,3.54813389233576042e-8
8.00369128811475522e-24,3.54813389233576042e-8
8.07403651288505167e-24,3.54813389233576042e-8
8.14500000870930643e-24,3.54813389233576042e-8
8.21658720963215512e-24,3.54813389233576042e-8
8.28880359745872034e-24,3.54813389233576042e-8
8.36165470217410582e-24,3.54813389233576042e-8
8.4351461023671378e-24,3.54813389233576042e-8
8.50928342565726182e-24,3.54813389233576042e-8
8.58407234912576092e-24,3.54813389233576042e-8
8.65951859975019872e-24,3.54813389233576042e-8
8.7356279548432485e-24,3.54813389233576042e-8
8.81240624249484187e-24,3.54813389233576042e-8
8.88985934201855994e-24,3.54813389233576042e-8
8.96799318440195609e-24,3.54813389233576042e-8
9.04681375276046342e-24,3.54813389233576042e-8
9.12632708279585387e-24,3.54813389233576042e-8
9.20653926325811943e-24,3.54813389233576042e-8
9.28745643641202187e-24,3.54813389233576042e-8
9.36908479850713547e-24,3.54813389233576042e-8
9.45143060025263243e-24,3.54813389233576042e-8
9.53450014729562447e-24,3.54813389233576042e-8
9.61829980070432593e-24,3.54813389233576042e-8
9.70283597745484249e-24,3.54813389233576042e-8
9.78811515092287444e-24,3.54813389233576042e-8
9.8741438513790851e-24,3.54813389233576042e-8
9.9609286664894942e-24,3.54813389233576042e-8
1.00484762418195947e-23,3.54813389233576042e-8
1.01367932813435688e-23,3.54813389233576042e-8
1.02258865479573189e-23,3.54813389233576042e-8
1.03157628639966625e-23,3.54813389233576042e-8
1.04064291117594319e-23,3.54813389233576042e-8
1.04978922340328103e-23,3.54813389233576042e-8
1.05901592346246515e-23,3.54813389233576042e-8
1.06832371789001269e-23,3.54813389233576042e-8
1.07771331943224666e-23,3.54813389233576042e-8
1.08718544709988708e-23,3.54813389233576042e-8
1.0967408262231226e-23,3.54813389233576042e-8
1.10638018850712169e-23,3.54813389233576042e-8
1.11610427208809982e-23,3.54813389233576042e-8
1.12591382158980461e-23,3.54813389233576042e-8
1.13580958818057378e-23,3.54813389233576042e-8
1.14579232963081791e-23,3.54813389233576042e-8
1.15586281037108453e-23,3.54813389233576042e-8
1.16602180155055734e-23,3.54813389233576042e-8
1.17627008109614414e-23,3.54813389233576042e-8
1.18660843377200978e-23,3.54813389233576042e-8
1.19703765123970691e-23,3.54813389233576042e-8
1.20755853211875925e-23,3.54813389233576042e-8
1.2181718820478559e-23,3.54813389233576042e-8
1.22887851374650254e-23,3.54813389233576042e-8
1.23967924707729665e-23,3.54813389233576042e-8
1.25057490910866735e-23,3.54813389233576042e-8
1.26156633417824996e-23,3.54813389233576042e-8
1.27265436395673371e-23,3.54813389233576042e-8
1.28383984751235506e-23,3.54813389233576042e-8
1.29512364137587826e-23,3.54813389233576042e-8
1.30650660960619967e-23,3.54813389233576042e-8
1.31798962385653051e-23,3.54813389233576042e-8
1.329573563441105e-23,3.54813389233576042e-8
1.34125931540255824e-23,3.54813389233576042e-8
1.35304777457980749e-23,3.54813389233576042e-8
1.36493984367661925e-23,3.54813389233576042e-8
1.37693643333068909e-23,3.54813389233576042e-8
1.38903846218341851e-23,3.54813389233576042e-8
1.40124685695021552e-23,3.54813389233576042e-8
1.41356255249150363e-23,3.54813389233576042e-8
1.4259864918842624e-23,3.54813389233576042e-8
1.43851962649429072e-23,3.54813389233576042e-8
1.45116291604901063e-23,3.54813389233576042e-8
1.46391732871100619e-23,3.54813389233576042e-8
1.47678384115211314e-23,3.54813389233576042e-8
1.4897634386282556e-23,3.54813389233576042e-8
1.50285711505484352e-23,3.54813389233576042e-8
1.51606587308293121e-23,3.54813389233576042e-8
1.52939072417594664e-23,3.54813389233576042e-8
1.54283268868719363e-23,3.54813389233576042e-8
1.55639279593794174e-23,3.54813389233576042e-8
1.57007208429626538e-23,3.54813389233576042e-8
1.58387160125657743e-23,3.54813389233576042e-8
1.59779240351979512e-23,3.54813389233576042e-8
1.6118355570743097e-23,3.54813389233576042e-8
1.6260021372775619e-23,3.54813389233576042e-8
1.64029322893844065e-23,3.54813389233576042e-8
1.65470992640030032e-23,3.54813389233576042e-8
1.66925333362481121e-23,3.54813389233576042e-8
1.68392456427644534e-23,3.54813389233576042e-8
1.69872474180780624e-23,3.54813389233576042e-8
1.71365499954560598e-23,3.54813389233576042e-8
1.72871648077750263e-23,3.54813389233576042e-8
1.74391033883959349e-23,3.54813389233576042e-8
1.75923773720478831e-23,3.54813389233576042e-8
1.77469984957184457e-23,3.54813389233576042e-8
1.79029785995530203e-23,3.54813389233576042e-8
1.80603296277609065e-23,3.54813389233576042e-8
1.82190636295305268e-23,3.54813389233576042e-8
1.83791927599514912e-23,3.54813389233576042e-8
1.85407292809459834e-23,3.54813389233576042e-8
1.87036855622072021e-23,3.54813389233576042e-8
1.88680740821467735e-23,3.54813389233576042e-8
1.90339074288505387e-23,3.54813389233576042e-8
1.92011983010419511e-23,3.54813389233576042e-8
1.93699595090550864e-23,3.54813389233576042e-8
1.95402039758149974e-23,3.54813389233576042e-8
1.97119447378278925e-23,3.54813389233576042e-8
1.98851949461787924e-23,3.54813389233576042e-8
2.00599678675392143e-23,3.54813389233576042e-8
2.02362768851824175e-23,3.54813389233576042e-8
2.04141355000088874e-23,3.54813389233576042e-8
2.05935573315795163e-23,3.54813389233576042e-8
2.07745561191591717e-23,3.54813389233576042e-8
2.09571457227681375e-23,3.54813389233576042e-8
2.11413401242441005e-23,3.54813389233576042e-8
2.13271534283121489e-23,3.54813389233576042e-8
2.15145998636655177e-23,3.54813389233576042e-8
2.17036937840544729e-23,3.54813389233576042e-8
2.18944496693861438e-23,3.54813389233576042e-8
2.20868821268326273e-23,3.54813389233576042e-8
2.22810058919502325e-23,3.54813389233576042e-8
2.24768358298072523e-23,3.54813389233576042e-8
2.26743869361225106e-23,3.54813389233576042e-8
2.28736743384139439e-23,3.54813389233576042e-8
2.30747132971563552e-23,3.54813389233576042e-8
2.32775192069507242e-23,3.54813389233576042e-8
2.34821075977023043e-23,3.54813389233576042e-8
2.36884941358105878e-23,3.54813389233576042e-8
2.38966946253681982e-23,3.54813389233576042e-8
2.41067250093718542e-23,3.54813389233576042e-8
2.43186013709424444e-23,3.54813389233576042e-8
2.45323399345573762e-23,3.54813389233576042e-8
2.47479570672921739e-23,3.54813389233576042e-8
2.49654692800745836e-23,3.54813389233576042e-8
2.51848932289481083e-23,3.54813389233576042e-8
2.54062457163482585e-23,3.54813389233576042e-8
2.56295436923883731e-23,3.54813389233576042e-8
2.58548042561584063e-23,3.54813389233576042e-8
2.60820446570334748e-23,3.54813389233576042e-8
2.63112822959955557e-23,3.54813389233576042e-8
2.65425347269651316e-23,3.54813389233576042e-8
2.67758196581462326e-23,3.54813389233576042e-8
2.70111549533816024e-23,3.54813389233576042e-8
2.72485586335214686e-23,3.54813389233576042e-8
2.74880488778027503e-23,3.54813389233576042e-8
2.77296440252414537e-23,3.54813389233576042e-8
2.79733625760373215e-23,3.54813389233576042e-8
2.82192231929897115e-23,3.54813389233576042e-8
2.84672447029275999e-23,3.54813389233576042e-8
2.87174460981503535e-23,3.54813389233576042e-8
2.89698465378829634e-23,3.54813389233576042e-8
2.92244653497422569e-23,3.54813389233576042e-8
2.94813220312178573e-23,3.54813389233576042e-8
2.9740436251164242e-23,3.54813389233576042e-8
3.00018278513078579e-23,3.54813389233576042e-8
3.02655168477655272e-23,3.54813389233576042e-8
3.05315234325781889e-23,3.54813389233576042e-8
3.07998679752561002e-23,3.54813389233576042e-8
3.10705710243396202e-23,3.54813389233576042e-8
3.13436533089717441e-23,3.54813389233576042e-8
3.16191357404864523e-23,3.54813389233576042e-8
3.18970394140089436e-23,3.54813389233576042e-8
3.21773856100720613e-23,3.54813389233576042e-8
3.2460195796244824e-23,3.54813389233576042e-8
3.27454916287773145e-23,3.54813389233576042e-8
3.30332949542581393e-23,3.54813389233576042e-8
3.33236278112876785e-23,3.54813389233576042e-8
3.36165124321661533e-23,3.54813389233576042e-8
3.39119712445950857e-23,3.54813389233576042e-8
3.42100268733958222e-23,3.54813389233576042e-8
3.45107021422409007e-23,3.54813389233576042e-8
3.48140200754029234e-23,3.54813389233576042e-8
3.51200038995164934e-23,3.54813389233576042e-8
3.54286770453579671e-23,3.54813389233576042e-8
3.57400631496384846e-23,3.54813389233576042e-8
3.60541860568151372e-23,3.54813389233576042e-8
3.63710698209157101e-23,3.54813389233576042e-8
3.66907387073817649e-23,3.54813389233576042e-8
3.70132171949255983e-23,3.54813389233576042e-8
3.73385299774059143e-23,3.54813389233576042e-8
3.76667019657175433e-23,3.54813389233576042e-8
3.79977582897002142e-23,3.54813389233576042e-8
3.83317243000616649e-23,3.54813389233576042e-8
3.86686255703200888e-23,3.54813389233576042e-8
3.90084878987612108e-23,3.54813389233576042e-8
3.93513373104150464e-23,3.54813389233576042e-8
3.96972000590476491e-23,3.54813389233576042e-8
4.00461026291720053e-23,3.54813389233576042e-8
4.03980717380765491e-23,3.54813389233576042e-8
4.07531343378699151e-23,3.54813389233576042e-8
4.11113176175461319e-23,3.54813389233576042e-8
4.14726490050652712e-23,3.54813389233576042e-8
4.18371561694551061e-23,3.54813389233576042e-8
4.22048670229285076e-23,3.54813389233576042e-8
4.2575809723022218e-23,3.54813389233576042e-8
4.2950012674751614e-23,3.54813389233576042e-8
4.33275045327872314e-23,3.54813389233576042e-8
4.37083142036475963e-23,3.54813389233576042e-8
4.40924708479141695e-23,3.54813389233576042e-8
4.44800038824628958e-23,3.54813389233576042e-8
4.4870942982718225e-23,3.54813389233576042e-8
4.52653180849240915e-23,3.54813389233576042e-8
4.5663159388437745e-23,3.54813389233576042e-8
4.60644973580407908e-23,3.54813389233576042e-8
4.64693627262735182e-23,3.54813389233576042e-8
4.68777864957867656e-23,3.54813389233576042e-8
4.72897999417174585e-23,3.54813389233576042e-8
4.77054346140821905e-23,3.54813389233576042e-8
4.81247223401937248e-23,3.54813389233576042e-8
4.85476952270987641e-23,3.54813389233576042e-8
4.89743856640352139e-23,3.54813389233576042e-8
4.9404826324913933e-23,3.54813389233576042e-8
4.9839050170819189e-23,3.54813389233576042e-8
5.02770904525342312e-23,3.54813389233576042e-8
5.07189807130858845e-23,3.54813389233576042e-8
5.11647547903147528e-23,3.54813389233576042e-8
5.16144468194646646e-23,3.54813389233576042e-8
5.20680912357983081e-23,3.54813389233576042e-8
5.25257227772323933e-23,3.54813389233576042e-8
5.29873764869994514e-23,3.54813389233576042e-8
5.34530877163295263e-23,3.54813389233576042e-8
5.39228921271589526e-23,3.54813389233576042e-8
5.43968256948594297e-23,3.54813389233576042e-8
5.48749247109946043e-23,3.54813389233576042e-8
5.5357225786097328e-23,3.54813389233576042e-8
5.58437658524748907e-23,3.54813389233576042e-8
5.63345821670353582e-23,3.54813389233576042e-8
5.68297123141422887e-23,3.54813389233576042e-8
5.73291942084912044e-23,3.54813389233576042e-8
5.78330660980136024e-23,3.54813389233576042e-8
5.83413665668064692e-23,3.54813389233576042e-8
5.88541345380852516e-23,3.54813389233576042e-8
5.93714092771663002e-23,3.54813389233576042e-8
5.98932303944716974e-23,3.54813389233576042e-8
6.04196378485643901e-23,3.54813389233576042e-8
6.09506719492060041e-23,3.54813389233576042e-8
6.14863733604456574e-23,3.54813389233576042e-8
6.20267831037317068e-23,3.54813389233576042e-8
6.25719425610550881e-23,3.54813389233576042e-8
6.31218934781160424e-23,3.54813389233576042e-8
6.36766779675229041e-23,3.54813389233576042e-8
6.42363385120147799e-23,3.54813389233576042e-8
6.48009179677167804e-23,3.54813389233576042e-8
6.53704595674196369e-23,3.54813389233576042e-8
6.59450069238923238e-23,3.54813389233576042e-8
6.65246040332196975e-23,3.54813389233576042e-8
6.71092952781735454e-23,3.54813389233576042e-8
6.76991254316090673e-23,3.54813389233576042e-8
6.82941396598956127e-23,3.54813389233576042e-8
6.88943835263732799e-23,3.54813389233576042e-8
6.94999029948428492e-23,3.54813389233576042e-8
