model,mass_GeV,coupling_GeV_inv,coupling_squared_GeV_inv2,ctau_m,unit_coupling_ctau_m,yield_per_PoT_per_coupling_squared,N_LLP_total,epsilon_polar,epsilon_azimuthal,mean_P_decay,sum_P_decay,visible_Br,sampled_inside_volume,N_events,N_events_gt_3,N_events_gt_10,N_events_gt_30,N_events_gt_100,log10_N_events
ALP-SU2L,4.8824,2.050889021900895e-06,4.20614578015361e-12,15.02107491624599,6.318083087233931e-11,2.5316571473316e-09,6.38911141622672,0.8750508708994431,0.76735,0.1616956298041074,12407.714153018183,1.0,76735,0.6936901737960873,False,False,False,False,-0.1588344572899471
ALP-SU2L,4.8824,2.4491021471559822e-06,5.9981013272040425e-12,10.533471748099068,6.318083087233931e-11,2.5316571473316e-09,9.11108165726116,0.8750508708994431,0.76604,0.2054584756615356,15738.941069576278,1.0,76604,1.254812249480439,False,False,False,False,0.0985787496302614
ALP-SU2L,4.8824,2.924634762364967e-06,8.553488493233588e-12,7.386557066431994,6.318083087233931e-11,2.5316571473316e-09,12.992700167108044,0.8750508708994431,0.76435,0.2499861621997563,19107.692307738373,1.0,76435,2.172405816456243,False,False,False,False,0.3369409569135695
ALP-SU2L,4.8824,3.4924996914343973e-06,1.219755409466936e-11,5.179795095145422,6.318083087233931e-11,2.5316571473316e-09,18.528015002240103,0.8750508708994431,0.7618,0.2873582569770958,21890.95201651516,1.0,76180,3.5491703448099847,True,False,False,False,0.5501268441026262
ALP-SU2L,4.8824,4.170624739755869e-06,1.739411071986371e-11,3.632311642134606,6.318083087233931e-11,2.5316571473316e-09,26.42155483525209,0.8750508708994431,0.75779,0.3070715671769488,23269.57628910201,1.0,75779,5.379973640404275,True,False,False,False,0.7307801478122975
ALP-SU2L,4.8824,4.980418684795868e-06,2.4804570275863806e-11,2.5471447467008805,6.318083087233931e-11,2.5316571473316e-09,37.67800057522773,0.8750508708994431,0.75199,0.2994769062469578,22520.36387286498,1.0,75199,7.425001626783578,True,False,False,False,0.8706965531411764
ALP-SU2L,4.8824,5.947447162871781e-06,3.5372127755151595e-11,1.7861755817937088,6.318083087233931e-11,2.5316571473316e-09,53.7300600285936,0.8750508708994431,0.74424,0.2612927969742049,19446.45512200823,1.0,74424,9.143049538450956,True,False,False,False,0.9610910728486802
ALP-SU2L,4.8824,7.102239790227848e-06,5.04418100378957e-11,1.252548844398587,6.318083087233931e-11,2.5316571473316e-09,76.62082134406889,0.8750508708994431,0.73506,0.1992647639196919,14647.155736680872,1.0,73506,9.820495562822552,True,False,False,False,0.992133403751201
ALP-SU2L,4.8824,8.481253999663866e-06,7.193166940681432e-11,0.8783451210483652,6.318083087233931e-11,2.5316571473316e-09,109.26379498395312,0.8750508708994431,0.72362,0.1296382613290046,9380.88386628943,1.0,72362,8.969192423053498,True,False,False,False,0.952753341371782
ALP-SU2L,4.8824,1.012802602156392e-05,1.0257691109347586e-10,0.6159361809478172,6.318083087233931e-11,2.5316571473316e-09,155.8137420725977,0.8750508708994431,0.71068,0.0698254157839733,4962.352648935415,1.0,71068,6.765917272688006,True,False,False,False,0.8303266833374557
ALP-SU2L,4.8824,1.2094545346424157e-05,1.462780271367102e-10,0.4319229081021925,6.318083087233931e-11,2.5316571473316e-09,222.19548773893084,0.8750508708994431,0.69853,0.0300046597901247,2095.915500319584,1.0,69853,4.075137867252554,True,False,False,False,0.610142306075795
ALP-SU2L,4.8824,1.444289606141066e-05,2.085972466407116e-10,0.3028842992408338,6.318083087233931e-11,2.5316571473316e-09,316.85802622299,0.8750508708994431,0.68698,0.0098321945962481,675.4521043730551,1.0,68698,1.8728050553787168,False,False,False,False,0.2724925730081523
ALP-SU2L,4.8824,1.7247216878837446e-05,2.974664900656553e-10,0.2123964647526999,6.318083087233931e-11,2.5316571473316e-09,451.84989939981625,0.8750508708994431,0.6763,0.002312384352106,156.38655373293338,1.0,67630,0.6183393720325858,False,False,False,False,-0.2087730994301225
ALP-SU2L,4.8824,2.0596041735732136e-05,4.2419693518002e-10,0.148942214411631,6.318083087233931e-11,2.5316571473316e-09,644.3527216947941,0.8750508708994431,0.66598,0.0003604366102509,24.00435736949297,1.0,66598,0.13534650712211,False,False,False,False,-0.868552947556328
ALP-SU2L,4.8824,2.4595094858493616e-05,6.049186910982991e-10,0.104445162303759,6.318083087233931e-11,2.5316571473316e-09,918.8680367240908,0.8750508708994431,0.65597,3.338173284674695e-05,2.18974152954806,1.0,65597,0.0176067541916281,False,False,False,False,-1.7543206989214588
ALP-SU2L,4.8824,2.9370628534356985e-05,8.626338205031842e-10,0.0732417734740392,6.318083087233931e-11,2.5316571473316e-09,1310.335846324111,0.8750508708994431,0.64863,1.576626256962872e-06,0.1022647089053827,1.0,64863,0.0011725779141323,False,False,False,False,-2.930858290145083
ALP-SU2L,4.8824,3.507340896492948e-05,1.2301440164211952e-09,0.0513605155404068,6.318083087233931e-11,2.5316571473316e-09,1868.581734851953,0.8750508708994431,0.64498,3.0978879992202364e-08,0.001998075801737,1.0,64498,3.267061884438257e-05,False,False,False,False,-4.485842639073535
ALP-SU2L,4.8824,4.188347603736872e-05,1.754225564972839e-09,0.0360163665003465,6.318083087233931e-11,2.5316571473316e-09,2664.658613757181,0.8750508708994431,0.64429,1.8850637882670027e-10,1.2145277481425474e-05,1.0,64429,2.831928731103002e-07,False,False,False,False,-6.5479176803884
ALP-SU2L,4.8824,5.001582728177121e-05,2.501582978679969e-09,0.025256340249676,6.318083087233931e-11,2.5316571473316e-09,3799.8902565709295,0.8750508708994431,0.64429,2.2642976814671497e-13,1.4588643531924698e-08,1.0,64429,4.850865890259796e-10,False,False,False,False,-9.314180731955105
ALP-SU2L,4.8824,5.972720546040737e-05,3.5673390721097155e-09,0.0177109126985718,6.318083087233931e-11,2.5316571473316e-09,5418.767675317103,0.8750508708994431,0.64429,2.652467253662853e-17,1.7089581268624397e-12,1.0,64429,8.10336226154457e-14,False,False,False,False,-13.091334745484708
ALP-SU2L,4.8824,7.132420407669372e-05,5.0871420871738525e-09,0.0124197102793012,6.318083087233931e-11,2.5316571473316e-09,7727.339774691045,0.8750508708994431,0.64429,1.0630068492956427e-22,6.848846829326897e-18,1.0,64429,4.631063795990251e-19,False,False,False,False,-18.334319236268968
ALP-SU2L,4.8824,8.517294669924016e-05,7.254430849431606e-09,0.0087092746741516,6.318083087233931e-11,2.5316571473316e-09,11019.439025871823,0.8750508708994431,0.64429,3.191878997276e-30,2.0564957191549536e-25,1.0,64429,1.98299033434554e-26,False,False,False,False,-25.7026794026634
ALP-SU2L,4.8824,0.0001017106456825,1.0345055445153103e-08,0.006107345795033,6.318083087233931e-11,2.5316571473316e-09,15714.080134358124,0.8750508708994431,0.64429,7.902623268654412e-41,5.091581145761353e-36,1.0,64429,7.001239502414381e-37,False,False,False,False,-36.15482506549934
ALP-SU2L,4.8824,0.0001214594051992,1.4752387111343993e-08,0.0042827530484036,6.318083087233931e-11,2.5316571473316e-09,22408.79176238195,0.8750508708994431,0.64429,6.838119567174558e-56,4.405732055934896e-51,1.0,64429,8.639126301502355e-52,False,False,False,False,-51.063530176690406
ALP-SU2L,4.8824,0.0001450427043536,2.1037386086211373e-08,0.0030032643130388,6.318083087233931e-11,2.5316571473316e-09,31955.669307798817,0.8750508708994431,0.64429,2.3793235458999745e-77,1.5329743673878945e-72,1.0,64429,4.2866311222923583e-73,False,False,False,False,-72.3678838872488
ALP-SU2L,4.8824,0.0001732050807568,3.000000000000001e-08,0.0021060276957446,6.318083087233931e-11,2.5316571473316e-09,45569.8286519688,0.8750508708994431,0.64429,6.0338892725863734e-108,3.887574519434674e-103,1.0,64429,1.5502060372248738e-103,False,False,False,False,-102.80961057609863
ALP-SU2L,4.8824,0.0002068356359852,4.2780980313418864e-08,0.0014768439247878,6.318083087233931e-11,2.5316571473316e-09,64984.0647481916,0.8750508708994431,0.64429,1.4139361935786654e-151,9.109849501607985e-147,1.0,64429,5.180257839470795e-147,False,False,False,False,-146.28564862336816
ALP-SU2L,4.8824,0.0002469961050014,6.10070758859044e-08,0.0010356311944945,6.318083087233931e-11,2.5316571473316e-09,92669.39982261068,0.8750508708994431,0.64429,8.558725542277705e-214,5.514301279634103e-209,1.0,64429,4.471571116568575e-209,False,False,False,False,-208.3495398577692
ALP-SU2L,4.8824,0.0002949543757066,8.699808374847086e-08,0.0007262324427168,6.318083087233931e-11,2.5316571473316e-09,132149.59231558157,0.8750508708994431,0.64429,1.6124221710663386e-302,1.0388674805963312e-297,1.0,64429,1.2013215863480805e-297,False,False,False,False,-296.92034071909063
ALP-SU2L,4.8824,0.0003522245168519,1.2406211027161654e-07,0.0005092677428589,6.318083087233931e-11,2.5316571473316e-09,188449.63690930745,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0004206145780153,1.769166232390401e-07,0.0003571220709258,6.318083087233931e-11,2.5316571473316e-09,268735.3402229326,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0005022836707116,2.522888858635305e-07,0.0002504304961991,6.318083087233931e-11,2.5316571473316e-09,383225.37665324,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0005998101327204,3.597721953140691e-07,0.0001756134345434,6.318083087233931e-11,2.5316571473316e-09,546491.9098068258,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0007162729276155,5.13046906834889e-07,0.0001231482541472,6.318083087233931e-11,2.5316571473316e-09,779315.3211629497,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0008553488493233,7.31621654038794e-07,8.6357245611253e-05,6.318083087233931e-11,2.5316571473316e-09,1111329.113753928,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0010214286005117,1.043316385943486e-06,6.055769057552372e-05,6.318083087233931e-11,2.5316571473316e-09,1584791.6312411998,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0012197554094669,1.4878032589238526e-06,4.246585057088719e-05,6.318083087233931e-11,2.5316571473316e-09,2259964.652566691,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0014565905616686,2.121656064342058e-06,2.9779016464637105e-05,6.318083087233931e-11,2.5316571473316e-09,3222783.4436826017,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0017394110719863,3.0255508773487763e-06,2.0882422221140528e-05,6.318083087233931e-11,2.5316571473316e-09,4595794.501953253,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0020771457381152,4.314534417370153e-06,1.4643719289380486e-05,6.318083087233931e-11,2.5316571473316e-09,6553753.137085996,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0024804570275863,6.152667065702687e-06,1.02688525476266e-05,6.318083087233931e-11,2.5316571473316e-09,9345866.13122277,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0029620776976802,8.773904287094906e-06,7.200993856893198e-06,6.318083087233931e-11,2.5316571473316e-09,13327510.499056308,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0035372127755151,1.2511874219267613e-05,5.049669599063282e-06,6.318083087233931e-11,2.5316571473316e-09,19005465.4762337,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0042240195890425,1.7842341488615352e-05,3.5410616321099474e-06,6.318083087233931e-11,2.5316571473316e-09,27102414.81287052,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0050441810037895,2.5443761998991653e-05,2.483156023658891e-06,6.318083087233931e-11,2.5316571473316e-09,38648929.15185082,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0060235899627441,3.628363603927255e-05,1.7413037327337829e-06,6.318083087233931e-11,2.5316571473316e-09,55114635.90600166,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0071931669406814,5.174165063651225e-05,1.2210826306293916e-06,6.318083087233931e-11,2.5316571473316e-09,78595271.7891965,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0085898361204088,7.378528457548088e-05,8.562795581239043e-07,6.318083087233931e-11,2.5316571473316e-09,112079425.83804733,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0102576911093475,0.0001052202268947,6.00462788732768e-07,6.318083087233931e-11,2.5316571473316e-09,159828923.67722633,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0122493869987568,0.0001500474818453,4.210722505658137e-07,6.318083087233931e-11,2.5316571473316e-09,227921267.9116781,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.014627802713671,0.00021397261223,2.952753168447651e-07,6.318083087233931e-11,2.5316571473316e-09,325023175.8512988,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0174680261348422,0.0003051319370475,2.070606947397238e-07,6.318083087233931e-11,2.5316571473316e-09,463493669.5833096,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0208597246640711,0.0004351281130608,1.452005259506242e-07,6.318083087233931e-11,2.5316571473316e-09,660957118.4612608,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0249099760729656,0.0006205069079557,1.0182131747814109e-07,6.318083087233931e-11,2.5316571473316e-09,942546449.0968416,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0297466490065655,0.0008848631271198,7.140181225314519e-08,6.318083087233931e-11,2.5316571473316e-09,1344102036.1098278,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0355224398661759,0.001261843734046,5.007024972081998e-08,6.318083087233931e-11,2.5316571473316e-09,1916733424.868016,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0424196935180019,0.0017994303981612,3.5111572493663546e-08,6.318083087233931e-11,2.5316571473316e-09,2733324497.178349,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0506561600199825,0.00256604654797,2.462185688810664e-08,6.318083087233931e-11,2.5316571473316e-09,3897810050.132415,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.06049186910983,0.0036592662284008,1.726598365048473e-08,6.318083087233931e-11,2.5316571473316e-09,5558404500.672033,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0722373394856089,0.0052182332159591,1.2107705473782016e-08,6.318083087233931e-11,2.5316571473316e-09,7926466450.57563,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.0862633820503182,0.0074413710827591,8.4904824890029e-09,6.318083087233931e-11,2.5316571473316e-09,11303400172.568369,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.103012806614253,0.0106116383265454,5.953918605979027e-09,6.318083087233931e-11,2.5316571473316e-09,16119018008.578089,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.1230144016421195,0.0151325430113687,4.175162814661955e-09,6.318083087233931e-11,2.5316571473316e-09,22986246403.22068,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.1468996283931457,0.0215795008220443,2.927817070161216e-09,6.318083087233931e-11,2.5316571473316e-09,32779138495.18595,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.1754225564972839,0.0307730733280427,2.05312060315939e-09,6.318083087233931e-11,2.5316571473316e-09,46744122621.779335,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.2094836703445237,0.043883408141013,1.439743027007308e-09,6.318083087233931e-11,2.5316571473316e-09,66658646321.67927,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.250158297867997,0.0625791739922135,1.0096143308027782e-09,6.318083087233931e-11,2.5316571473316e-09,95057407866.89703,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.2987305592330597,0.0892399470196966,7.079882158423328e-10,6.318083087233931e-11,2.5316571473316e-09,135554969819.94492,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.3567339072109715,0.127259080554006,4.964740480387701e-10,6.318083087233931e-11,2.5316571473316e-09,193305816508.43832,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.425999539118871,0.1814756073294905,3.4815054101252843e-10,6.318083087233931e-11,2.5316571473316e-09,275660411017.2286,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.5087142087173854,0.2587901461509555,2.4413924491346413e-10,6.318083087233931e-11,2.5316571473316e-09,393100753897.2335,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.6074892632189962,0.3690432049263588,1.7120171846802268e-10,6.318083087233931e-11,2.5316571473316e-09,560574520455.5859,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.7254430849431621,0.5262676694918519,1.2005455500115522e-10,6.318083087233931e-11,2.5316571473316e-09,799397584127.1544,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,0.8662995403461733,0.7504748936039911,8.418780083225333e-11,6.318083087233931e-11,2.5316571473316e-09,1139967076971.2795,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,1.0345055445153106,1.0702017216329194,5.903637566190574e-11,6.318083087233931e-11,2.5316571473316e-09,1625630302595.138,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,1.235371452702448,1.526142626152157,4.1399034264337596e-11,6.318083087233931e-11,2.5316571473316e-09,2318201932407.315,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,1.475238711134399,2.176329254829483,2.9030915580505567e-11,6.318083087233931e-11,2.5316571473316e-09,3305831707761.5483,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,1.7616800599274356,3.103516633545933,2.0357819316776728e-11,6.318083087233931e-11,2.5316571473316e-09,4714224040307.439,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,2.1037386086211374,4.425716133403199,1.4275843494678852e-11,6.318083087233931e-11,2.5316571473316e-09,6722637528714.588,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,2.5122133320766054,6.3112158258634405,1.0010881043462893e-11,6.318083087233931e-11,2.5316571473316e-09,9586700792339.69,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.8824,3.0,9.0,7.020092319148812e-12,6.318083087233931e-11,2.5316571473316e-09,13670948595590.637,0.8750508708994431,0.64429,0.0,0.0,1.0,64429,0.0,False,False,False,False,
ALP-SU2L,4.888235294117647,1e-08,1e-16,629548.3594189242,6.295483594189242e-11,2.4059656729373126e-09,0.0001443579403762,0.8751165503588749,0.76697,5.139265673467898e-06,0.3941662593579673,1.0,76697,4.979503253127526e-10,False,False,False,False,-9.302813979566771
ALP-SU2L,4.888235294117647,1.1941661011408596e-08,1.4260326771139615e-16,441468.3965678956,6.295483594189242e-11,2.4059656729373126e-09,0.0002058591401773,0.8751165503588749,0.76697,7.328738674124255e-06,0.562092270089308,1.0,76697,1.0126133874880035e-09,False,False,False,False,-8.994556335221217
ALP-SU2L,4.888235294117647,1.4260326771139615e-08,2.033569196196812e-16,309578.036781983,6.295483594189242e-11,2.4059656729373126e-09,0.0002935618607755,0.8751165503588749,0.76697,1.0450975864014162e-05,0.8015584958422942,1.0,76697,2.059210532306257e-09,False,False,False,False,-8.686299249134914
ALP-SU2L,4.888235294117647,1.7029198821286418e-08,2.899936124949027e-16,217090.42278646395,6.295483594189242e-11,2.4059656729373126e-09,0.0004186288062202,0.8751165503588749,0.76697,1.4903341646275224e-05,1.1430415942443708,1.0,76697,4.187521413296444e-09,False,False,False,False,-8.378042959142512
ALP-SU2L,4.888235294117647,2.0335691961968123e-08,4.1354036757205484e-16,152233.83465925662,6.295483594189242e-11,2.4059656729373126e-09,0.0005969783572513,0.8751165503588749,0.76697,2.125246623078393e-05,1.6300004025024353,1.0,76697,8.51554004515423e-09,False,False,False,False,-8.069787804402116
ALP-SU2L,4.888235294117647,2.428419398422494e-08,5.897220774634668e-16,106753.39850370864,6.295483594189242e-11,2.4059656729373126e-09,0.0008513106449702,0.8751165503588749,0.76697,3.030633316712293e-05,2.324404834918828,1.0,76697,1.7316723855404733e-08,False,False,False,False,-7.761534268560113
ALP-SU2L,4.888235294117647,2.8999361249490213e-08,8.409629528784345e-16,74860.41534458993,6.295483594189242e-11,2.4059656729373126e-09,0.0012139967981025,0.8751165503588749,0.76697,4.321705244609615e-05,3.314618271458236,1.0,76697,3.521412963603288e-08,False,False,False,False,-7.453283041303723
ALP-SU2L,4.888235294117647,3.463005415887905e-08,1.1992406510468965e-15,52495.58200594267,6.295483594189242e-11,2.4059656729373126e-09,0.0017311991040058,0.8751165503588749,0.76697,6.162736527845833e-05,4.726634034761919,1.0,76697,7.160855232021062e-08,False,False,False,False,-7.145035106132532
ALP-SU2L,4.888235294117647,4.1354036757205413e-08,1.7101563561162958e-15,36812.32754931287,6.295483594189242e-11,2.4059656729373126e-09,0.0024687464929028,0.8751165503588749,0.76697,8.787945688715779e-05,6.7400907048743415,1.0,76697,1.4561567726788766e-07,False,False,False,False,-6.836791865514665
ALP-SU2L,4.888235294117647,4.9383588840787775e-08,2.4387388467959788e-15,25814.504912899,6.295483594189242e-11,2.4059656729373126e-09,0.0035205131703899,0.8751165503588749,0.76697,0.0001253125111779,9.611093669814815,1.0,76697,2.961042771145699e-07,False,False,False,False,-6.528555319345451
ALP-SU2L,4.888235294117647,5.89722077463468e-08,3.4777212864782853e-15,18102.323549235207,6.295483594189242e-11,2.4059656729373126e-09,0.005020366821186,0.8751165503588749,0.76697,0.0001786865878022,13.704725224672714,1.0,76697,6.021042331994058e-07,False,False,False,False,-6.220328319398599
ALP-SU2L,4.888235294117647,7.042261140012375e-08,4.95934419641284e-15,12694.185652092568,6.295483594189242e-11,2.4059656729373126e-09,0.0071592071381101,0.8751165503588749,0.76697,0.0002547861788672,19.54133556058078,1.0,76697,1.2242921585419806e-06,False,False,False,False,-5.912114932107046
ALP-SU2L,4.888235294117647,8.409629528784347e-08,7.072186881140162e-15,8901.749487103907,6.295483594189242e-11,2.4059656729373126e-09,0.0102092633211724,0.8751165503588749,0.76696,0.0003632761241532,27.861825618060088,1.0,76696,2.4892577765018265e-06,False,False,False,False,-5.603930127451054
ALP-SU2L,4.888235294117647,1.0042494506427469e-07,1.0085169591162588e-14,6242.318026764604,6.295483594189242e-11,2.4059656729373126e-09,0.014558743105253,0.8751165503588749,0.76696,0.0005179331119539,39.72339795442063,1.0,76696,5.060998065489784e-06,False,False,False,False,-5.295763828695415
ALP-SU2L,4.888235294117647,1.1992406510468965e-07,1.4381781391233842e-14,4377.40181339882,6.295483594189242e-11,2.4059656729373126e-09,0.0207612434057983,0.8751165503588749,0.76697,0.0007383704630364,56.63079940350433,1.0,76697,1.02889711561113e-05,False,False,False,False,-4.987628050267962
ALP-SU2L,4.888235294117647,1.4320925325902986e-07,2.0508890219008948e-14,3069.636400098425,6.295483594189242e-11,2.4059656729373126e-09,0.0296062115141852,0.8751165503588749,0.76697,0.0010524837562615,80.72234665398825,1.0,76697,2.091426052045483e-05,False,False,False,False,-4.679557486453347
ALP-SU2L,4.888235294117647,1.710156356116296e-07,2.9246347623649674e-14,2152.5708697719515,6.295483594189242e-11,2.4059656729373126e-09,0.0422194250647757,0.8751165503588749,0.76697,0.0014999482184681,115.04152851184864,1.0,76697,4.250429876900664e-05,False,False,False,False,-4.371567144367401
ALP-SU2L,4.888235294117647,2.0422107481246565e-07,4.1706247397558696e-14,1509.4821488441448,6.295483594189242e-11,2.4059656729373126e-09,0.0602062797513344,0.8751165503588749,0.76696,0.0021370770139154,163.90525865926068,1.0,76696,8.63576025721988e-05,False,False,False,False,-4.063699422893125
